school,sex,age,address,famsize,Pstatus,Medu,Fedu,Mjob,Fjob,reason,guardian,traveltime,studytime,failures,schoolsup,famsup,paid,activities,nursery,higher,internet,romantic,famrel,freetime,goout,Dalc,Walc,health,absences,G1,G2,G3,grouped_g3
0,0,18,0,1,1,1,1,2,4,2,0,1.0,1.7320508075688772,0.0,1,1,0,0,1,0,0,0,2.0,4,3,1.4142135623730951,1.7320508075688772,3,2.0,11,12,14,1
0,0,18,1,0,1,2,2,2,1,2,0,1.0,1.4142135623730951,0.0,0,0,0,0,0,0,0,0,1.7320508075688772,2,3,1.0,1.0,5,2.0,11,11,13,1
0,1,19,0,1,0,4,3,3,4,3,0,1.0,1.4142135623730951,0.0,1,1,0,0,0,0,1,0,2.0,3,1,1.0,1.0,1,2.0,11,13,14,1
0,1,18,0,0,1,2,1,2,1,2,0,1.0,1.4142135623730951,0.0,1,0,0,1,0,0,1,0,2.23606797749979,2,4,1.0,1.4142135623730951,4,1.4142135623730951,16,16,16,2
0,1,17,1,0,1,2,2,2,2,1,0,1.4142135623730951,1.0,0.0,1,0,0,0,1,1,0,0,2.23606797749979,2,2,1.0,1.0,4,0.0,9,10,10,0
0,0,17,0,1,1,2,2,3,2,0,1,1.0,2.0,0.0,1,0,0,1,0,0,1,1,1.7320508075688772,4,1,1.0,1.0,2,1.4142135623730951,10,11,12,1
0,0,20,1,0,1,2,1,2,1,0,2,1.4142135623730951,1.4142135623730951,0.0,1,1,1,1,0,1,1,1,1.0,2,3,1.0,1.4142135623730951,2,2.8284271247461903,10,12,12,1
0,0,18,0,0,1,4,3,3,1,2,1,1.0,1.4142135623730951,0.0,1,1,0,0,0,0,1,1,1.7320508075688772,1,2,1.0,1.7320508075688772,2,1.4142135623730951,15,15,15,1
0,1,18,0,0,1,4,3,4,1,0,0,1.0,1.4142135623730951,0.0,1,1,0,0,1,0,1,0,2.0,3,2,1.0,1.0,3,1.4142135623730951,10,10,11,1
0,1,18,1,0,1,3,2,2,1,0,0,1.0,1.7320508075688772,0.0,1,0,0,1,1,0,0,0,2.23606797749979,3,2,1.0,1.0,3,1.4142135623730951,10,11,12,1
0,0,17,0,0,1,3,3,2,1,2,0,1.0,1.7320508075688772,0.0,1,0,0,1,1,0,0,0,1.7320508075688772,2,3,1.0,1.0,4,1.4142135623730951,15,12,13,1
0,0,18,0,0,1,2,2,0,2,2,0,1.0,1.7320508075688772,0.0,1,1,0,1,0,0,1,1,2.0,3,3,1.0,1.0,3,0.0,11,12,13,1
0,1,17,0,0,1,2,2,2,1,2,1,1.4142135623730951,1.0,0.0,1,0,0,0,0,1,1,0,2.0,4,4,1.4142135623730951,1.7320508075688772,4,2.8284271247461903,8,8,9,0
0,1,18,1,1,0,3,4,2,1,3,0,1.4142135623730951,1.4142135623730951,0.0,1,1,0,1,0,0,1,0,2.0,2,5,1.7320508075688772,2.0,1,2.449489742783178,15,16,16,2
0,1,17,0,0,1,3,1,3,1,1,0,1.0,1.4142135623730951,0.0,1,0,0,1,0,0,1,1,2.23606797749979,4,4,1.7320508075688772,2.0,5,0.0,11,11,14,1
0,0,18,1,0,1,4,4,4,1,3,0,1.4142135623730951,1.4142135623730951,0.0,1,0,0,1,0,0,1,0,2.0,3,4,1.4142135623730951,1.4142135623730951,4,2.8284271247461903,10,11,12,1
0,1,18,0,0,1,4,2,1,1,3,1,1.0,1.4142135623730951,0.0,1,1,0,1,0,0,1,1,2.23606797749979,4,5,1.0,1.7320508075688772,5,2.0,10,12,14,1
0,0,18,1,0,1,2,1,2,1,3,0,1.4142135623730951,1.4142135623730951,0.0,1,1,0,0,0,1,1,1,2.0,3,5,1.0,1.4142135623730951,3,3.4641016151377544,8,9,10,0
0,0,19,0,0,1,3,3,2,2,2,2,1.0,1.4142135623730951,0.0,1,1,0,1,0,0,1,0,2.0,3,5,1.7320508075688772,1.7320508075688772,5,4.0,11,12,12,1
0,0,18,0,0,1,2,3,2,2,3,1,1.0,2.0,0.0,1,1,0,1,0,0,1,1,2.0,5,5,1.0,1.7320508075688772,2,3.1622776601683795,16,16,16,2
0,0,18,0,1,1,1,1,2,1,2,0,1.4142135623730951,1.4142135623730951,0.0,1,1,0,0,1,0,0,0,2.0,4,3,1.0,1.0,3,1.4142135623730951,13,13,13,1
0,1,17,1,0,1,1,2,0,4,2,0,1.0,1.4142135623730951,0.0,1,1,0,1,1,0,0,1,1.7320508075688772,5,2,1.4142135623730951,1.4142135623730951,1,1.4142135623730951,16,17,18,2
0,0,18,0,0,1,2,1,2,1,2,0,1.0,1.4142135623730951,0.0,1,1,0,0,0,0,1,1,2.0,2,5,1.0,1.4142135623730951,1,2.8284271247461903,14,14,15,1
0,0,17,0,0,1,2,4,0,3,3,0,1.4142135623730951,1.4142135623730951,0.0,1,1,0,0,0,0,1,1,2.0,3,3,1.0,1.0,1,2.449489742783178,15,16,16,2
0,0,17,0,1,1,2,2,3,1,0,0,1.4142135623730951,1.4142135623730951,0.0,0,1,0,0,0,0,1,1,2.0,4,4,1.4142135623730951,1.7320508075688772,5,2.449489742783178,12,12,12,1
0,0,18,1,0,0,3,2,2,2,2,0,1.4142135623730951,1.4142135623730951,0.0,1,0,0,0,1,1,1,1,2.0,1,1,1.0,1.0,5,3.872983346207417,12,9,10,0
0,1,18,0,0,1,4,4,4,2,2,0,1.4142135623730951,1.0,0.0,1,0,0,1,0,0,1,0,1.7320508075688772,2,4,1.0,2.0,3,2.449489742783178,11,12,12,1
0,0,18,0,0,1,4,4,1,3,3,1,1.0,1.4142135623730951,1.0,0,1,0,1,0,0,1,1,1.4142135623730951,4,4,1.0,1.0,4,1.4142135623730951,14,12,13,1
0,0,17,0,0,1,2,2,2,2,3,1,1.7320508075688772,1.7320508075688772,0.0,1,1,0,0,0,0,1,1,2.0,2,3,1.0,1.0,1,2.8284271247461903,13,15,15,1
0,0,19,1,0,1,3,2,3,2,3,1,1.0,1.4142135623730951,1.0,0,1,0,0,0,1,1,0,1.7320508075688772,3,3,2.0,1.7320508075688772,3,0.0,9,8,10,0
0,1,18,0,1,1,4,3,4,2,0,0,1.4142135623730951,1.0,0.0,1,0,0,1,0,0,1,0,2.0,2,3,1.0,1.4142135623730951,1,0.0,10,10,10,0
0,1,18,0,0,1,1,2,0,1,2,2,1.4142135623730951,1.0,0.0,1,0,0,0,1,1,1,0,1.7320508075688772,4,4,1.4142135623730951,2.0,4,3.1622776601683795,10,10,11,1
0,1,17,0,1,0,4,1,3,1,2,0,1.4142135623730951,1.0,0.0,1,0,0,1,0,0,1,1,2.0,5,4,1.4142135623730951,2.0,5,4.69041575982343,11,11,10,0
0,1,17,0,1,0,3,2,4,2,2,0,1.0,1.0,0.0,1,0,0,0,0,0,1,0,2.0,4,4,1.7320508075688772,2.0,3,4.242640687119285,13,13,13,1
0,0,18,1,1,1,1,1,0,1,3,0,1.4142135623730951,2.0,0.0,1,1,0,1,0,0,0,0,2.23606797749979,2,2,1.0,1.0,3,1.4142135623730951,17,17,18,2
0,0,18,0,0,1,1,1,2,1,2,0,1.4142135623730951,1.4142135623730951,0.0,0,0,0,1,0,0,1,0,2.23606797749979,4,4,1.0,1.0,4,0.0,12,13,13,1
0,0,17,0,0,1,2,2,2,1,0,0,1.0,1.4142135623730951,0.0,1,1,0,0,1,0,1,0,2.23606797749979,4,5,1.0,1.4142135623730951,5,3.4641016151377544,12,12,14,1
0,0,18,0,0,1,2,1,2,1,3,0,1.4142135623730951,1.4142135623730951,0.0,1,0,0,1,0,0,1,1,2.0,3,1,1.0,1.0,5,3.1622776601683795,12,13,14,1
0,1,17,0,0,1,1,1,2,1,3,1,1.0,1.4142135623730951,0.0,1,0,0,0,1,0,1,0,2.0,3,3,1.0,1.4142135623730951,4,0.0,12,12,12,1
0,0,18,0,0,1,2,2,0,4,1,0,1.0,1.7320508075688772,0.0,1,1,0,0,0,0,1,0,2.0,3,3,1.0,1.4142135623730951,2,0.0,18,18,18,2
0,0,17,0,0,1,1,1,3,0,3,0,1.0,1.7320508075688772,0.0,1,1,0,0,0,0,1,0,2.0,3,3,1.0,1.0,3,0.0,13,13,14,1
0,1,18,0,0,1,2,1,3,2,3,0,1.0,1.7320508075688772,0.0,1,0,0,1,0,0,1,0,2.0,2,4,1.0,1.7320508075688772,2,0.0,14,15,15,1
0,1,18,0,1,0,4,4,4,0,3,0,1.0,1.4142135623730951,0.0,1,1,0,1,0,0,1,0,2.23606797749979,4,3,1.0,1.0,2,0.0,17,17,17,2
0,1,18,0,0,1,4,2,4,1,2,0,1.0,1.4142135623730951,0.0,1,1,0,1,0,0,1,1,2.0,3,2,1.0,2.0,5,1.4142135623730951,15,16,16,2
0,0,17,0,0,1,4,3,1,2,3,0,1.0,1.7320508075688772,0.0,1,1,0,0,0,0,1,0,2.0,2,2,1.0,1.4142135623730951,3,0.0,17,18,18,2
0,0,17,1,1,1,3,1,3,1,3,0,1.4142135623730951,2.0,0.0,1,1,0,0,0,0,0,0,1.7320508075688772,1,2,1.0,1.0,3,0.0,18,19,19,2
0,1,18,1,1,1,3,2,3,1,3,0,1.4142135623730951,1.7320508075688772,0.0,1,1,0,1,0,0,1,0,2.23606797749979,4,2,1.0,1.0,4,0.0,14,15,15,1
0,1,17,0,0,1,3,3,1,1,2,0,1.0,1.0,0.0,1,1,0,0,0,0,1,0,2.0,4,3,1.0,1.7320508075688772,5,0.0,14,15,15,1
0,0,19,0,0,1,4,4,1,1,3,2,1.4142135623730951,1.4142135623730951,0.0,1,1,0,1,0,0,1,0,1.4142135623730951,3,4,1.4142135623730951,1.7320508075688772,2,1.4142135623730951,14,13,13,1
0,0,18,0,1,1,4,3,2,1,2,2,1.4142135623730951,1.4142135623730951,0.0,1,1,0,0,0,0,1,1,2.0,4,5,1.0,1.4142135623730951,2,0.0,13,14,14,1
0,0,18,0,0,1,4,3,2,1,3,1,1.0,2.0,0.0,1,1,0,0,0,0,1,0,2.0,3,3,1.0,1.0,3,0.0,16,17,17,2
0,1,18,0,1,1,4,4,4,0,2,0,1.0,1.0,0.0,1,1,0,0,0,0,1,1,1.0,4,2,1.4142135623730951,1.4142135623730951,1,0.0,18,18,17,2
0,0,18,0,1,0,4,4,1,1,2,0,1.0,1.4142135623730951,0.0,1,1,1,0,0,0,1,1,2.0,2,4,1.0,1.0,4,0.0,14,15,15,1
0,1,17,0,1,1,4,4,2,0,2,1,1.4142135623730951,1.0,0.0,1,0,0,0,0,0,1,0,2.0,1,1,1.4142135623730951,1.4142135623730951,5,0.0,12,13,13,1
0,0,17,1,0,1,4,4,3,2,3,0,1.4142135623730951,1.7320508075688772,0.0,1,1,0,1,0,0,1,0,2.23606797749979,3,4,1.0,1.0,5,0.0,7,7,8,0
0,0,17,0,0,1,4,2,2,1,3,0,1.4142135623730951,1.7320508075688772,0.0,1,1,0,0,0,0,1,0,2.0,3,3,1.0,1.0,3,0.0,16,16,16,2
0,0,17,0,0,1,3,2,1,3,3,1,1.0,2.0,0.0,1,1,0,1,1,0,1,0,2.23606797749979,2,2,1.0,1.4142135623730951,5,0.0,18,18,18,2
0,1,19,1,1,1,2,1,0,2,0,0,1.4142135623730951,1.7320508075688772,1.0,1,0,0,1,0,0,1,1,2.0,3,1,1.0,1.0,5,0.0,9,10,11,1
0,1,20,0,0,0,3,2,3,1,0,2,1.0,1.0,1.4142135623730951,1,0,0,1,0,0,0,0,2.23606797749979,5,3,1.0,1.0,5,0.0,14,15,15,1
0,1,19,1,0,1,3,3,2,2,3,1,1.0,1.4142135623730951,0.0,1,0,0,1,0,0,0,1,2.0,5,3,1.0,1.4142135623730951,5,0.0,10,10,11,1
0,0,18,0,0,1,1,4,2,0,2,0,1.0,1.4142135623730951,0.0,0,1,0,0,1,0,0,1,1.7320508075688772,4,4,1.0,1.4142135623730951,5,1.4142135623730951,10,10,11,1
0,0,18,0,0,1,2,1,3,1,0,0,1.4142135623730951,1.4142135623730951,0.0,1,1,0,1,0,0,1,0,2.23606797749979,3,3,1.0,1.4142135623730951,1,1.4142135623730951,12,12,15,1
0,0,17,0,0,1,2,3,2,1,0,1,1.4142135623730951,1.4142135623730951,0.0,1,0,0,1,0,0,1,1,2.0,2,1,1.0,1.0,3,1.4142135623730951,11,12,14,1
0,0,17,1,0,1,4,4,4,0,0,0,1.0,1.0,0.0,1,0,0,1,0,0,1,0,2.0,4,4,1.0,1.0,5,1.4142135623730951,15,16,17,2
0,0,18,0,0,1,4,3,2,1,0,0,1.0,1.7320508075688772,0.0,1,1,0,1,0,0,1,1,2.0,3,4,1.0,1.0,5,1.4142135623730951,14,15,17,2
0,0,18,0,1,1,4,3,1,2,0,0,1.4142135623730951,1.0,0.0,1,1,0,0,0,0,1,0,1.7320508075688772,2,4,1.0,2.0,1,2.8284271247461903,12,12,15,1
0,0,17,1,0,1,3,4,0,2,0,1,1.0,1.7320508075688772,0.0,1,1,0,1,1,0,1,0,2.0,3,4,1.4142135623730951,2.23606797749979,5,1.4142135623730951,15,15,17,2
0,0,18,0,0,1,3,3,0,1,0,1,1.0,1.4142135623730951,0.0,1,1,0,0,0,0,1,0,2.0,1,4,1.0,1.0,3,2.8284271247461903,11,12,14,1
0,1,19,0,0,1,4,2,1,1,0,0,1.4142135623730951,1.4142135623730951,0.0,1,1,0,1,0,0,1,1,2.23606797749979,4,4,1.0,1.0,1,3.0,11,10,10,0
0,0,18,0,0,1,4,4,4,1,0,0,1.0,1.4142135623730951,0.0,1,1,0,0,0,0,1,0,2.0,4,4,1.7320508075688772,1.7320508075688772,5,0.0,12,11,13,1
0,0,18,0,0,1,3,4,2,1,0,0,1.0,1.0,0.0,1,1,0,1,0,0,1,1,2.23606797749979,4,4,1.0,1.0,1,2.0,11,12,14,1
0,0,17,0,0,1,4,4,1,3,0,0,1.0,1.0,0.0,1,0,0,1,0,0,1,0,2.23606797749979,3,4,1.0,1.4142135623730951,5,1.4142135623730951,14,15,17,2
0,0,17,0,0,0,4,3,3,2,0,0,1.0,1.4142135623730951,0.0,1,1,0,0,0,0,1,1,2.23606797749979,2,2,1.0,1.4142135623730951,5,3.741657386773941,15,14,17,2
0,0,17,0,1,0,3,3,3,1,2,0,1.0,1.4142135623730951,0.0,0,1,0,0,0,0,1,0,2.23606797749979,3,3,1.0,1.0,5,0.0,12,12,13,1
0,0,17,0,1,1,2,1,2,1,2,1,1.0,1.4142135623730951,0.0,1,0,0,1,0,0,1,0,2.0,2,3,1.4142135623730951,1.4142135623730951,2,1.4142135623730951,11,12,14,1
0,1,18,0,1,1,4,4,2,1,3,1,1.0,1.0,0.0,1,1,0,0,0,0,1,0,2.0,2,5,1.7320508075688772,2.0,5,1.4142135623730951,8,9,11,1
0,0,19,0,0,1,1,1,2,1,0,2,1.7320508075688772,1.7320508075688772,0.0,1,0,0,1,0,1,0,1,1.0,5,5,2.0,1.7320508075688772,5,3.4641016151377544,10,10,11,1
0,0,19,0,1,0,1,1,2,1,0,2,1.7320508075688772,1.4142135623730951,1.4142135623730951,1,1,0,0,1,0,1,1,2.23606797749979,3,4,1.0,1.0,4,1.4142135623730951,8,8,9,0
0,0,18,0,0,1,2,2,2,1,0,0,1.0,1.0,0.0,1,1,0,1,0,0,1,1,2.0,3,5,1.4142135623730951,2.0,5,1.4142135623730951,10,10,10,0
0,0,17,0,0,1,2,2,2,1,0,0,1.0,1.4142135623730951,0.0,1,1,0,0,0,0,0,1,2.0,2,2,1.0,1.0,3,2.0,14,13,13,1
0,0,17,1,1,1,2,2,3,2,0,0,1.0,1.7320508075688772,0.0,1,1,0,1,0,0,1,0,1.7320508075688772,3,2,1.4142135623730951,1.4142135623730951,3,0.0,11,11,10,0
0,0,17,0,0,1,3,1,3,2,0,1,1.0,1.7320508075688772,0.0,1,1,0,0,1,0,1,0,1.7320508075688772,4,3,1.4142135623730951,1.7320508075688772,5,0.0,17,18,17,2
0,0,17,0,1,1,0,2,0,4,2,1,1.4142135623730951,1.7320508075688772,0.0,1,0,0,0,0,0,1,0,1.7320508075688772,3,3,1.4142135623730951,1.7320508075688772,2,0.0,14,14,15,1
0,0,18,0,0,1,1,1,2,1,2,0,1.4142135623730951,1.7320508075688772,0.0,1,0,0,1,0,0,1,0,2.0,5,5,1.0,1.4142135623730951,2,0.0,14,14,14,1
0,1,18,0,0,1,4,4,2,1,0,0,1.0,1.7320508075688772,0.0,1,0,0,1,0,0,1,0,2.0,3,3,1.4142135623730951,1.4142135623730951,3,0.0,13,14,13,1
0,1,17,0,0,1,3,3,2,2,3,0,1.0,1.0,0.0,1,0,0,1,1,0,1,0,2.0,3,5,1.7320508075688772,2.23606797749979,5,0.0,17,18,17,2
0,1,17,1,0,1,2,2,3,1,0,0,2.0,1.0,0.0,1,1,0,0,0,0,1,0,2.0,4,5,2.23606797749979,2.23606797749979,4,1.4142135623730951,11,10,10,0
0,0,17,0,0,1,4,4,4,2,0,0,1.0,1.7320508075688772,0.0,1,1,0,1,0,0,1,0,2.23606797749979,4,4,1.0,1.7320508075688772,4,0.0,13,12,13,1
0,0,17,0,0,1,4,4,4,0,0,0,1.4142135623730951,1.7320508075688772,0.0,1,1,0,0,1,0,1,1,2.0,3,3,1.0,1.4142135623730951,4,2.0,15,14,15,1
0,0,17,0,0,1,3,3,0,1,0,0,1.0,1.0,0.0,1,1,1,1,0,0,1,0,2.0,2,5,1.4142135623730951,2.23606797749979,5,1.4142135623730951,11,12,11,1
0,1,18,0,1,1,2,2,2,1,0,0,1.0,2.0,0.0,1,1,1,1,0,0,1,0,2.0,5,5,1.4142135623730951,2.0,5,0.0,11,11,12,1
0,1,19,1,0,1,3,2,0,2,2,2,1.0,1.0,0.0,1,1,0,0,1,0,0,1,2.23606797749979,3,4,1.4142135623730951,1.4142135623730951,5,0.0,11,10,10,0
0,0,18,0,0,1,2,2,0,1,0,0,2.0,1.4142135623730951,0.0,1,0,0,1,0,0,0,1,2.0,2,5,1.0,1.0,2,1.4142135623730951,10,9,10,0
0,0,17,1,0,1,2,4,0,1,0,1,1.0,1.7320508075688772,0.0,1,1,0,0,0,0,1,1,2.0,4,3,1.0,1.0,5,0.0,15,15,15,1
0,1,18,0,0,1,2,2,2,1,3,0,1.0,1.0,0.0,1,0,0,0,1,0,1,0,2.23606797749979,4,2,1.0,1.4142135623730951,5,2.449489742783178,15,14,15,1
0,0,18,0,0,1,3,3,3,2,2,0,1.0,1.4142135623730951,0.0,1,0,0,1,0,0,1,0,2.23606797749979,3,4,1.0,1.0,4,2.8284271247461903,10,11,12,1
0,0,18,0,1,1,2,2,2,1,2,2,1.0,1.4142135623730951,0.0,1,0,0,1,1,0,1,1,2.0,3,3,1.0,1.0,2,0.0,10,9,12,1
0,0,18,1,0,1,2,2,0,1,0,0,1.4142135623730951,2.0,0.0,1,0,0,1,0,0,0,0,2.0,4,4,1.0,1.0,4,2.449489742783178,14,13,14,1
0,0,17,0,0,1,3,4,3,1,0,0,1.0,1.7320508075688772,0.0,1,0,0,0,0,0,1,0,2.0,4,5,1.0,1.7320508075688772,5,2.8284271247461903,11,13,14,1
0,0,17,0,0,1,3,2,2,1,2,0,1.0,1.4142135623730951,0.0,1,1,0,0,0,0,1,1,2.0,3,2,1.4142135623730951,1.7320508075688772,2,0.0,12,13,15,1
0,0,18,0,1,1,3,3,3,2,2,0,1.0,2.0,0.0,1,1,0,0,0,0,1,0,2.23606797749979,3,3,1.0,1.0,1,2.0,14,14,15,1
0,0,17,1,0,0,3,2,2,1,2,0,1.0,1.4142135623730951,0.0,1,1,0,0,0,0,1,0,2.0,3,3,1.4142135623730951,1.7320508075688772,2,0.0,14,14,16,2
0,1,18,0,0,1,4,4,4,2,2,1,1.0,1.4142135623730951,0.0,1,1,0,1,0,0,1,0,2.0,3,3,1.4142135623730951,1.4142135623730951,2,0.0,12,12,13,1
0,1,18,0,1,1,3,4,3,1,2,0,1.0,1.4142135623730951,0.0,1,0,0,1,0,0,1,1,2.0,3,3,1.0,1.7320508075688772,5,2.449489742783178,16,16,17,2
0,0,17,0,0,0,2,2,0,4,2,1,1.0,1.4142135623730951,0.0,1,1,0,0,0,0,1,1,1.7320508075688772,3,1,1.0,1.4142135623730951,4,4.242640687119285,10,12,14,1
0,0,18,0,0,1,2,3,0,1,0,0,1.0,1.7320508075688772,0.0,1,1,0,0,0,0,1,0,2.0,3,3,1.0,1.4142135623730951,3,0.0,11,12,14,1
0,0,18,0,0,1,3,2,2,2,1,0,1.0,1.7320508075688772,0.0,1,0,0,0,0,0,1,1,2.23606797749979,4,3,1.4142135623730951,1.7320508075688772,1,2.0,14,16,17,2
0,1,18,1,0,1,4,3,4,2,0,0,1.0,1.7320508075688772,0.0,1,0,0,0,0,0,1,1,2.23606797749979,3,2,1.0,1.4142135623730951,4,2.0,15,14,17,2
0,1,18,0,0,1,4,3,4,1,0,0,1.0,1.7320508075688772,0.0,1,1,0,0,0,0,1,1,2.23606797749979,4,5,1.4142135623730951,1.7320508075688772,5,0.0,14,13,14,1
0,0,17,0,0,1,4,3,1,1,3,0,1.0,1.7320508075688772,0.0,1,1,0,1,0,0,1,1,2.0,4,3,1.0,1.7320508075688772,4,0.0,11,12,13,1
0,0,17,0,0,1,2,1,3,1,0,0,1.4142135623730951,1.4142135623730951,0.0,1,1,0,1,0,0,1,1,2.0,3,4,1.4142135623730951,1.4142135623730951,1,3.1622776601683795,12,15,15,1
0,0,17,0,0,1,2,1,3,1,3,0,1.0,1.4142135623730951,0.0,1,1,0,1,0,0,1,0,2.0,3,5,1.4142135623730951,2.0,4,2.0,12,16,16,2
0,0,19,0,1,0,2,3,0,1,2,2,1.4142135623730951,1.0,1.0,1,0,0,0,0,1,1,0,1.4142135623730951,2,3,1.7320508075688772,2.0,5,4.0,10,11,11,1
0,0,17,0,0,1,3,1,2,4,2,0,1.0,1.0,1.0,1,1,1,0,0,0,1,1,2.0,1,2,1.0,1.0,3,2.449489742783178,10,13,13,1
0,0,21,0,1,1,4,4,2,1,3,2,1.0,1.7320508075688772,1.4142135623730951,1,0,1,1,0,0,1,0,1.7320508075688772,3,2,1.0,1.0,5,0.0,9,12,12,1
0,1,18,0,1,1,2,2,3,2,3,0,1.0,1.4142135623730951,0.0,1,1,0,1,1,1,1,0,2.0,4,4,1.0,1.7320508075688772,3,3.3166247903554,9,11,12,1
0,1,18,0,1,0,3,4,2,1,3,2,1.0,1.4142135623730951,0.0,1,0,0,1,0,0,1,1,2.0,3,5,1.0,2.0,2,3.0,13,14,15,1
0,0,17,0,0,1,2,2,3,2,3,0,1.0,1.4142135623730951,0.0,1,1,0,1,0,0,1,0,2.0,3,4,1.0,1.7320508075688772,4,0.0,13,17,17,2
0,1,17,0,1,0,4,4,1,1,3,0,1.0,1.7320508075688772,0.0,1,1,0,0,0,0,1,0,2.0,4,2,1.0,1.4142135623730951,4,1.4142135623730951,12,15,15,1
0,0,18,0,1,1,4,2,4,1,0,0,1.0,1.4142135623730951,0.0,1,1,0,1,0,0,1,0,2.0,2,2,1.0,1.0,3,0.0,14,17,17,2
0,1,21,1,1,1,1,1,0,1,0,2,1.4142135623730951,1.4142135623730951,1.4142135623730951,1,1,0,1,0,1,1,1,2.23606797749979,3,3,2.23606797749979,1.4142135623730951,4,4.58257569495584,9,10,10,0
0,0,20,1,0,1,1,1,2,1,3,2,1.4142135623730951,1.7320508075688772,0.0,1,0,0,0,0,0,1,1,1.7320508075688772,2,2,1.0,1.7320508075688772,3,2.8284271247461903,11,15,15,1
0,0,19,0,0,1,4,4,4,1,2,2,1.0,1.0,1.0,1,1,0,0,0,0,1,1,1.7320508075688772,2,5,2.0,2.0,5,2.23606797749979,9,10,11,1
0,1,17,0,1,0,3,2,2,1,3,0,1.0,1.4142135623730951,0.0,1,1,0,0,0,0,1,0,2.0,4,4,1.0,1.4142135623730951,5,3.1622776601683795,16,18,18,2
0,0,18,0,0,1,3,2,0,1,3,1,1.0,1.7320508075688772,0.0,1,1,0,0,0,0,1,1,2.0,3,4,1.0,1.4142135623730951,2,2.23606797749979,14,17,17,2
0,1,18,1,0,1,2,3,2,2,3,1,1.0,1.0,0.0,1,0,0,0,0,0,1,0,1.7320508075688772,1,3,2.0,2.23606797749979,4,3.605551275463989,13,14,14,1
0,1,19,0,0,1,2,1,2,1,3,0,1.0,1.0,0.0,1,0,0,0,0,0,1,0,2.23606797749979,3,4,1.0,2.0,4,3.1622776601683795,7,11,11,1
0,0,18,0,1,0,2,2,3,1,3,0,1.4142135623730951,1.4142135623730951,0.0,1,1,0,0,0,0,1,0,2.0,1,4,1.0,1.7320508075688772,4,3.1622776601683795,14,17,17,2
0,0,20,0,0,1,1,0,2,1,3,0,1.4142135623730951,1.0,1.0,0,0,0,0,0,0,1,1,2.23606797749979,3,1,1.0,1.0,5,2.23606797749979,8,10,10,0
0,0,18,0,0,1,3,2,3,1,2,0,1.0,1.4142135623730951,0.0,1,1,0,1,1,0,1,1,1.7320508075688772,1,2,1.0,1.4142135623730951,1,2.0,10,13,13,1
1,0,16,0,0,1,1,3,0,1,1,1,1.4142135623730951,1.0,0.0,1,1,0,0,0,1,1,1,2.0,3,3,1.0,1.7320508075688772,5,3.3166247903554,10,11,11,1
1,0,16,1,0,1,2,2,2,1,0,0,1.4142135623730951,1.4142135623730951,0.0,1,1,0,1,0,0,1,0,2.0,4,4,1.0,1.0,5,0.0,12,12,12,1
1,0,15,1,0,1,1,1,0,2,1,0,1.0,1.0,1.0,1,1,0,0,0,0,0,1,2.0,1,3,1.0,1.0,2,2.449489742783178,10,10,10,0
1,0,15,1,0,1,3,3,0,1,0,0,1.4142135623730951,1.0,0.0,1,1,0,0,0,0,1,0,2.23606797749979,4,4,1.4142135623730951,1.7320508075688772,5,2.0,10,10,11,1
1,0,16,1,0,1,2,3,0,2,0,0,1.4142135623730951,1.4142135623730951,0.0,1,0,0,0,0,0,0,0,2.0,5,2,1.0,1.4142135623730951,5,0.0,16,17,17,2
1,0,15,1,1,1,2,1,0,1,2,0,1.4142135623730951,1.0,0.0,1,0,0,0,0,1,0,0,1.0,3,4,1.0,1.0,1,0.0,6,8,9,0
1,1,16,1,1,0,4,4,0,1,2,0,1.0,1.4142135623730951,0.0,1,1,0,0,0,0,0,0,2.23606797749979,3,2,1.0,1.7320508075688772,2,2.23606797749979,10,11,11,1
1,1,16,0,0,0,1,2,2,1,1,0,1.0,1.7320508075688772,0.0,0,0,0,0,0,0,1,0,2.0,4,3,1.0,1.0,5,0.0,10,11,11,1
1,0,17,1,0,1,3,2,0,1,0,1,1.0,1.4142135623730951,1.0,1,0,0,0,0,0,0,1,2.0,5,4,1.0,1.4142135623730951,5,0.0,10,10,10,0
1,0,17,1,0,1,1,1,2,1,1,1,1.0,1.0,1.0,1,1,0,0,1,1,1,0,2.23606797749979,4,4,1.4142135623730951,1.4142135623730951,5,0.0,6,6,7,0
1,0,15,1,0,1,4,4,4,1,0,0,1.4142135623730951,1.0,0.0,1,0,0,0,0,0,1,1,1.0,5,1,1.7320508075688772,2.23606797749979,5,0.0,13,14,14,1
1,0,16,0,1,0,2,2,0,1,3,0,1.4142135623730951,2.0,0.0,1,0,0,1,1,1,0,1,1.0,2,1,1.0,1.0,1,2.0,10,9,11,1
1,0,15,1,1,1,1,1,0,2,3,1,1.4142135623730951,1.4142135623730951,0.0,1,1,0,0,0,0,1,0,2.23606797749979,4,3,1.0,1.4142135623730951,4,0.0,10,10,10,0
1,0,15,1,1,1,1,1,2,2,0,0,1.4142135623730951,1.0,1.0,1,1,0,0,0,0,1,1,2.0,4,3,1.0,1.4142135623730951,2,2.0,6,7,8,0
1,0,16,1,0,1,0,2,2,1,1,0,1.4142135623730951,1.0,0.0,1,1,0,1,0,0,0,0,1.7320508075688772,2,3,1.0,1.4142135623730951,2,0.0,12,11,12,1
