school,sex,age,address,famsize,Pstatus,Medu,Fedu,Mjob,Fjob,reason,guardian,traveltime,studytime,failures,schoolsup,famsup,paid,activities,nursery,higher,internet,romantic,famrel,freetime,goout,Dalc,Walc,health,absences,G1,G2,G3,grouped_g3
GP,M,17,U,LE3,T,4,3,health,other,course,mother,1.4142135623730951,1.4142135623730951,0.0,no,no,no,yes,yes,yes,yes,yes,1.4142135623730951,5,5,1.0,2.0,5,2.8284271247461903,15,15,15,1
GP,M,17,R,LE3,A,4,4,teacher,other,course,mother,1.4142135623730951,1.4142135623730951,0.0,no,yes,no,no,yes,yes,yes,no,1.7320508075688772,3,3,1.4142135623730951,1.7320508075688772,4,0.0,12,12,12,1
GP,M,16,U,LE3,T,4,3,teacher,other,course,mother,1.0,1.0,0.0,no,no,no,yes,no,yes,yes,no,2.23606797749979,4,5,1.0,1.0,3,2.6457513110645907,14,14,15,1
GP,M,16,U,GT3,T,4,4,services,services,course,mother,1.0,1.0,0.0,no,no,yes,yes,yes,yes,yes,no,2.23606797749979,3,2,1.0,1.4142135623730951,5,2.0,14,15,15,1
GP,F,17,U,GT3,T,4,4,teacher,services,course,mother,1.0,1.4142135623730951,0.0,no,yes,yes,no,yes,yes,yes,yes,2.23606797749979,3,1,1.0,2.0,5,1.4142135623730951,11,11,12,1
GP,M,17,R,GT3,T,1,1,other,other,home,father,1.4142135623730951,1.7320508075688772,0.0,no,no,no,no,no,yes,yes,yes,2.0,3,3,1.0,1.0,1,1.4142135623730951,13,14,15,1
GP,F,17,U,GT3,T,3,3,services,other,home,mother,1.4142135623730951,1.7320508075688772,0.0,no,yes,no,no,yes,yes,yes,yes,2.0,2,2,1.4142135623730951,1.7320508075688772,5,3.1622776601683795,11,11,11,1
GP,F,17,U,GT3,T,1,1,at_home,other,course,mother,1.0,1.4142135623730951,0.0,yes,no,no,no,no,yes,no,yes,2.0,3,2,1.0,1.0,4,3.1622776601683795,10,9,10,0
GP,F,18,U,GT3,T,2,1,other,other,course,other,1.4142135623730951,1.7320508075688772,0.0,no,yes,no,no,no,yes,yes,yes,2.0,4,4,1.0,1.0,3,3.1622776601683795,12,10,11,1
GP,M,16,U,GT3,T,2,1,other,other,course,mother,1.7320508075688772,1.0,0.0,no,no,no,no,yes,yes,yes,no,2.0,3,3,1.0,1.0,4,2.6457513110645907,15,16,16,2
GP,F,17,U,GT3,T,1,1,other,services,course,father,1.0,1.4142135623730951,0.0,no,yes,no,no,yes,yes,no,no,2.0,3,4,1.0,1.4142135623730951,5,2.0,11,10,11,1
GP,M,17,U,GT3,T,2,3,other,other,course,father,1.4142135623730951,1.0,0.0,no,no,no,no,yes,yes,yes,no,2.23606797749979,2,2,1.0,1.0,2,1.4142135623730951,9,12,13,1
GP,M,22,U,GT3,T,3,1,services,services,other,mother,1.0,1.0,1.7320508075688772,no,no,no,no,no,no,yes,yes,2.23606797749979,4,5,2.23606797749979,2.23606797749979,1,3.4641016151377544,7,8,5,0
GP,M,18,R,LE3,T,3,3,other,services,course,mother,1.0,1.4142135623730951,0.0,no,yes,no,no,yes,yes,yes,yes,2.0,3,3,1.0,1.7320508075688772,5,2.8284271247461903,10,9,10,0
GP,M,16,U,GT3,T,0,2,other,other,other,mother,1.0,1.0,0.0,no,no,no,no,no,yes,yes,no,2.0,3,2,1.4142135623730951,2.0,5,0.0,11,12,11,1
GP,M,18,U,GT3,T,3,2,services,other,course,mother,1.4142135623730951,1.0,0.0,no,no,no,no,yes,no,yes,no,2.0,4,5,1.4142135623730951,2.0,5,2.8284271247461903,7,8,7,0
GP,M,16,U,GT3,T,3,3,at_home,other,reputation,other,1.7320508075688772,1.4142135623730951,1.0,yes,yes,no,no,no,yes,yes,no,2.23606797749979,3,3,1.0,1.7320508075688772,2,2.0,9,11,10,0
GP,M,18,U,GT3,T,2,1,services,services,other,mother,1.0,1.0,1.4142135623730951,no,no,no,no,no,no,yes,no,1.7320508075688772,2,5,1.4142135623730951,2.23606797749979,5,2.0,7,8,6,0
GP,M,16,R,GT3,T,2,1,other,other,course,mother,1.4142135623730951,1.0,0.0,no,no,no,yes,no,yes,no,no,1.7320508075688772,3,2,1.0,1.7320508075688772,3,1.4142135623730951,14,13,12,1
GP,M,17,R,GT3,T,2,1,other,other,course,mother,1.0,1.0,0.0,no,no,no,no,no,yes,yes,no,2.0,4,2,1.4142135623730951,2.0,5,0.0,12,12,13,1
GP,M,17,U,LE3,T,1,1,health,other,course,mother,1.4142135623730951,1.0,1.0,no,yes,no,yes,yes,yes,yes,no,2.0,4,4,1.0,1.4142135623730951,5,0.0,9,10,10,0
GP,F,18,U,LE3,A,2,1,other,other,course,mother,1.0,1.4142135623730951,0.0,no,yes,no,no,no,yes,yes,yes,2.0,3,4,1.0,1.7320508075688772,5,1.4142135623730951,12,12,13,1
GP,F,17,U,LE3,T,4,2,teacher,services,reputation,mother,1.0,2.0,0.0,no,yes,no,yes,yes,yes,yes,no,2.0,2,3,1.0,1.0,4,1.4142135623730951,14,15,17,2
GP,F,19,U,GT3,T,2,2,services,services,home,mother,1.0,1.4142135623730951,0.0,no,yes,no,no,yes,yes,yes,no,2.0,3,3,1.0,1.0,5,0.0,10,10,11,1
GP,M,18,U,LE3,T,2,1,services,other,course,mother,1.7320508075688772,1.4142135623730951,1.0,no,no,no,yes,no,no,yes,no,2.0,4,5,2.0,2.0,5,2.0,11,10,11,1
GP,F,17,R,GT3,T,4,2,other,other,course,mother,1.0,1.7320508075688772,0.0,no,yes,no,yes,yes,yes,yes,no,2.0,3,4,1.0,1.7320508075688772,5,1.4142135623730951,11,12,14,1
GP,F,18,U,LE3,T,1,1,other,at_home,home,mother,1.0,1.7320508075688772,0.0,no,yes,no,no,no,yes,no,no,2.0,4,3,1.4142135623730951,1.7320508075688772,3,2.0,11,12,14,1
GP,F,18,R,GT3,T,2,2,other,other,home,mother,1.0,1.4142135623730951,0.0,yes,no,no,no,yes,yes,no,no,1.7320508075688772,2,3,1.0,1.0,5,2.0,11,11,13,1
GP,M,19,U,LE3,A,4,3,services,at_home,reputation,mother,1.0,1.4142135623730951,0.0,no,yes,no,no,yes,yes,yes,no,2.0,3,1,1.0,1.0,1,2.0,11,13,14,1
GP,M,18,U,GT3,T,2,1,other,other,home,mother,1.0,1.4142135623730951,0.0,no,no,no,yes,yes,yes,yes,no,2.23606797749979,2,4,1.0,1.4142135623730951,4,1.4142135623730951,16,16,16,2
GP,M,17,R,GT3,T,2,2,other,services,other,mother,1.4142135623730951,1.0,0.0,no,no,no,no,no,no,no,no,2.23606797749979,2,2,1.0,1.0,4,0.0,9,10,10,0
GP,F,17,U,LE3,T,2,2,services,services,course,father,1.0,2.0,0.0,no,no,no,yes,yes,yes,yes,yes,1.7320508075688772,4,1,1.0,1.0,2,1.4142135623730951,10,11,12,1
GP,F,20,R,GT3,T,2,1,other,other,course,other,1.4142135623730951,1.4142135623730951,0.0,no,yes,yes,yes,yes,no,yes,yes,1.0,2,3,1.0,1.4142135623730951,2,2.8284271247461903,10,12,12,1
GP,F,18,U,GT3,T,4,3,services,other,home,father,1.0,1.4142135623730951,0.0,no,yes,no,no,yes,yes,yes,yes,1.7320508075688772,1,2,1.0,1.7320508075688772,2,1.4142135623730951,15,15,15,1
GP,M,18,U,GT3,T,4,3,teacher,other,course,mother,1.0,1.4142135623730951,0.0,no,yes,no,no,no,yes,yes,no,2.0,3,2,1.0,1.0,3,1.4142135623730951,10,10,11,1
GP,M,18,R,GT3,T,3,2,other,other,course,mother,1.0,1.7320508075688772,0.0,no,no,no,yes,no,yes,no,no,2.23606797749979,3,2,1.0,1.0,3,1.4142135623730951,10,11,12,1
GP,F,17,U,GT3,T,3,3,other,other,home,mother,1.0,1.7320508075688772,0.0,no,no,no,yes,no,yes,no,no,1.7320508075688772,2,3,1.0,1.0,4,1.4142135623730951,15,12,13,1
GP,F,18,U,GT3,T,2,2,at_home,services,home,mother,1.0,1.7320508075688772,0.0,no,yes,no,yes,yes,yes,yes,yes,2.0,3,3,1.0,1.0,3,0.0,11,12,13,1
GP,M,17,U,GT3,T,2,2,other,other,home,father,1.4142135623730951,1.0,0.0,no,no,no,no,yes,no,yes,no,2.0,4,4,1.4142135623730951,1.7320508075688772,4,2.8284271247461903,8,8,9,0
GP,M,18,R,LE3,A,3,4,other,other,reputation,mother,1.4142135623730951,1.4142135623730951,0.0,no,yes,no,yes,yes,yes,yes,no,2.0,2,5,1.7320508075688772,2.0,1,2.449489742783178,15,16,16,2
GP,M,17,U,GT3,T,3,1,services,other,other,mother,1.0,1.4142135623730951,0.0,no,no,no,yes,yes,yes,yes,yes,2.23606797749979,4,4,1.7320508075688772,2.0,5,0.0,11,11,14,1
GP,F,18,R,GT3,T,4,4,teacher,other,reputation,mother,1.4142135623730951,1.4142135623730951,0.0,no,no,no,yes,yes,yes,yes,no,2.0,3,4,1.4142135623730951,1.4142135623730951,4,2.8284271247461903,10,11,12,1
GP,M,18,U,GT3,T,4,2,health,other,reputation,father,1.0,1.4142135623730951,0.0,no,yes,no,yes,yes,yes,yes,yes,2.23606797749979,4,5,1.0,1.7320508075688772,5,2.0,10,12,14,1
GP,F,18,R,GT3,T,2,1,other,other,reputation,mother,1.4142135623730951,1.4142135623730951,0.0,no,yes,no,no,yes,no,yes,yes,2.0,3,5,1.0,1.4142135623730951,3,3.4641016151377544,8,9,10,0
GP,F,19,U,GT3,T,3,3,other,services,home,other,1.0,1.4142135623730951,0.0,no,yes,no,yes,yes,yes,yes,no,2.0,3,5,1.7320508075688772,1.7320508075688772,5,4.0,11,12,12,1
GP,F,18,U,GT3,T,2,3,other,services,reputation,father,1.0,2.0,0.0,no,yes,no,yes,yes,yes,yes,yes,2.0,5,5,1.0,1.7320508075688772,2,3.1622776601683795,16,16,16,2
GP,F,18,U,LE3,T,1,1,other,other,home,mother,1.4142135623730951,1.4142135623730951,0.0,no,yes,no,no,no,yes,no,no,2.0,4,3,1.0,1.0,3,1.4142135623730951,13,13,13,1
GP,M,17,R,GT3,T,1,2,at_home,at_home,home,mother,1.0,1.4142135623730951,0.0,no,yes,no,yes,no,yes,no,yes,1.7320508075688772,5,2,1.4142135623730951,1.4142135623730951,1,1.4142135623730951,16,17,18,2
GP,F,18,U,GT3,T,2,1,other,other,home,mother,1.0,1.4142135623730951,0.0,no,yes,no,no,yes,yes,yes,yes,2.0,2,5,1.0,1.4142135623730951,1,2.8284271247461903,14,14,15,1
GP,F,17,U,GT3,T,2,4,at_home,health,reputation,mother,1.4142135623730951,1.4142135623730951,0.0,no,yes,no,no,yes,yes,yes,yes,2.0,3,3,1.0,1.0,1,2.449489742783178,15,16,16,2
GP,F,17,U,LE3,T,2,2,services,other,course,mother,1.4142135623730951,1.4142135623730951,0.0,yes,yes,no,no,yes,yes,yes,yes,2.0,4,4,1.4142135623730951,1.7320508075688772,5,2.449489742783178,12,12,12,1
GP,F,18,R,GT3,A,3,2,other,services,home,mother,1.4142135623730951,1.4142135623730951,0.0,no,no,no,no,no,no,yes,yes,2.0,1,1,1.0,1.0,5,3.872983346207417,12,9,10,0
GP,M,18,U,GT3,T,4,4,teacher,services,home,mother,1.4142135623730951,1.0,0.0,no,no,no,yes,yes,yes,yes,no,1.7320508075688772,2,4,1.0,2.0,3,2.449489742783178,11,12,12,1
GP,F,18,U,GT3,T,4,4,health,health,reputation,father,1.0,1.4142135623730951,1.0,yes,yes,no,yes,yes,yes,yes,yes,1.4142135623730951,4,4,1.0,1.0,4,1.4142135623730951,14,12,13,1
GP,F,17,U,GT3,T,2,2,other,services,reputation,father,1.7320508075688772,1.7320508075688772,0.0,no,yes,no,no,yes,yes,yes,yes,2.0,2,3,1.0,1.0,1,2.8284271247461903,13,15,15,1
GP,F,19,R,GT3,T,3,2,services,services,reputation,father,1.0,1.4142135623730951,1.0,yes,yes,no,no,yes,no,yes,no,1.7320508075688772,3,3,2.0,1.7320508075688772,3,0.0,9,8,10,0
GP,M,18,U,LE3,T,4,3,teacher,services,course,mother,1.4142135623730951,1.0,0.0,no,no,no,yes,yes,yes,yes,no,2.0,2,3,1.0,1.4142135623730951,1,0.0,10,10,10,0
GP,M,18,U,GT3,T,1,2,at_home,other,home,other,1.4142135623730951,1.0,0.0,no,no,no,no,no,no,yes,no,1.7320508075688772,4,4,1.4142135623730951,2.0,4,3.1622776601683795,10,10,11,1
GP,M,17,U,LE3,A,4,1,services,other,home,mother,1.4142135623730951,1.0,0.0,no,no,no,yes,yes,yes,yes,yes,2.0,5,4,1.4142135623730951,2.0,5,4.69041575982343,11,11,10,0
GP,M,17,U,LE3,A,3,2,teacher,services,home,mother,1.0,1.0,0.0,no,no,no,no,yes,yes,yes,no,2.0,4,4,1.7320508075688772,2.0,3,4.242640687119285,13,13,13,1
GP,F,18,R,LE3,T,1,1,at_home,other,reputation,mother,1.4142135623730951,2.0,0.0,no,yes,no,yes,yes,yes,no,no,2.23606797749979,2,2,1.0,1.0,3,1.4142135623730951,17,17,18,2
GP,F,18,U,GT3,T,1,1,other,other,home,mother,1.4142135623730951,1.4142135623730951,0.0,yes,no,no,yes,yes,yes,yes,no,2.23606797749979,4,4,1.0,1.0,4,0.0,12,13,13,1
GP,F,17,U,GT3,T,2,2,other,other,course,mother,1.0,1.4142135623730951,0.0,no,yes,no,no,no,yes,yes,no,2.23606797749979,4,5,1.0,1.4142135623730951,5,3.4641016151377544,12,12,14,1
GP,F,18,U,GT3,T,2,1,other,other,reputation,mother,1.4142135623730951,1.4142135623730951,0.0,no,no,no,yes,yes,yes,yes,yes,2.0,3,1,1.0,1.0,5,3.1622776601683795,12,13,14,1
GP,M,17,U,GT3,T,1,1,other,other,reputation,father,1.0,1.4142135623730951,0.0,no,no,no,no,no,yes,yes,no,2.0,3,3,1.0,1.4142135623730951,4,0.0,12,12,12,1
GP,F,18,U,GT3,T,2,2,at_home,at_home,other,mother,1.0,1.7320508075688772,0.0,no,yes,no,no,yes,yes,yes,no,2.0,3,3,1.0,1.4142135623730951,2,0.0,18,18,18,2
GP,F,17,U,GT3,T,1,1,services,teacher,reputation,mother,1.0,1.7320508075688772,0.0,no,yes,no,no,yes,yes,yes,no,2.0,3,3,1.0,1.0,3,0.0,13,13,14,1
GP,M,18,U,GT3,T,2,1,services,services,reputation,mother,1.0,1.7320508075688772,0.0,no,no,no,yes,yes,yes,yes,no,2.0,2,4,1.0,1.7320508075688772,2,0.0,14,15,15,1
GP,M,18,U,LE3,A,4,4,teacher,teacher,reputation,mother,1.0,1.4142135623730951,0.0,no,yes,no,yes,yes,yes,yes,no,2.23606797749979,4,3,1.0,1.0,2,0.0,17,17,17,2
GP,M,18,U,GT3,T,4,2,teacher,other,home,mother,1.0,1.4142135623730951,0.0,no,yes,no,yes,yes,yes,yes,yes,2.0,3,2,1.0,2.0,5,1.4142135623730951,15,16,16,2
GP,F,17,U,GT3,T,4,3,health,services,reputation,mother,1.0,1.7320508075688772,0.0,no,yes,no,no,yes,yes,yes,no,2.0,2,2,1.0,1.4142135623730951,3,0.0,17,18,18,2
GP,F,17,R,LE3,T,3,1,services,other,reputation,mother,1.4142135623730951,2.0,0.0,no,yes,no,no,yes,yes,no,no,1.7320508075688772,1,2,1.0,1.0,3,0.0,18,19,19,2
GP,M,18,R,LE3,T,3,2,services,other,reputation,mother,1.4142135623730951,1.7320508075688772,0.0,no,yes,no,yes,yes,yes,yes,no,2.23606797749979,4,2,1.0,1.0,4,0.0,14,15,15,1
GP,M,17,U,GT3,T,3,3,health,other,home,mother,1.0,1.0,0.0,no,yes,no,no,yes,yes,yes,no,2.0,4,3,1.0,1.7320508075688772,5,0.0,14,15,15,1
GP,F,19,U,GT3,T,4,4,health,other,reputation,other,1.4142135623730951,1.4142135623730951,0.0,no,yes,no,yes,yes,yes,yes,no,1.4142135623730951,3,4,1.4142135623730951,1.7320508075688772,2,1.4142135623730951,14,13,13,1
GP,F,18,U,LE3,T,4,3,other,other,home,other,1.4142135623730951,1.4142135623730951,0.0,no,yes,no,no,yes,yes,yes,yes,2.0,4,5,1.0,1.4142135623730951,2,0.0,13,14,14,1
GP,F,18,U,GT3,T,4,3,other,other,reputation,father,1.0,2.0,0.0,no,yes,no,no,yes,yes,yes,no,2.0,3,3,1.0,1.0,3,0.0,16,17,17,2
GP,M,18,U,LE3,T,4,4,teacher,teacher,home,mother,1.0,1.0,0.0,no,yes,no,no,yes,yes,yes,yes,1.0,4,2,1.4142135623730951,1.4142135623730951,1,0.0,18,18,17,2
GP,F,18,U,LE3,A,4,4,health,other,home,mother,1.0,1.4142135623730951,0.0,no,yes,yes,no,yes,yes,yes,yes,2.0,2,4,1.0,1.0,4,0.0,14,15,15,1
GP,M,17,U,LE3,T,4,4,other,teacher,home,father,1.4142135623730951,1.0,0.0,no,no,no,no,yes,yes,yes,no,2.0,1,1,1.4142135623730951,1.4142135623730951,5,0.0,12,13,13,1
GP,F,17,R,GT3,T,4,4,services,services,reputation,mother,1.4142135623730951,1.7320508075688772,0.0,no,yes,no,yes,yes,yes,yes,no,2.23606797749979,3,4,1.0,1.0,5,0.0,7,7,8,0
GP,F,17,U,GT3,T,4,2,other,other,reputation,mother,1.4142135623730951,1.7320508075688772,0.0,no,yes,no,no,yes,yes,yes,no,2.0,3,3,1.0,1.0,3,0.0,16,16,16,2
GP,F,17,U,GT3,T,3,2,health,health,reputation,father,1.0,2.0,0.0,no,yes,no,yes,no,yes,yes,no,2.23606797749979,2,2,1.0,1.4142135623730951,5,0.0,18,18,18,2
GP,M,19,R,LE3,T,2,1,at_home,services,course,mother,1.4142135623730951,1.7320508075688772,1.0,no,no,no,yes,yes,yes,yes,yes,2.0,3,1,1.0,1.0,5,0.0,9,10,11,1
GP,M,20,U,GT3,A,3,2,services,other,course,other,1.0,1.0,1.4142135623730951,no,no,no,yes,yes,yes,no,no,2.23606797749979,5,3,1.0,1.0,5,0.0,14,15,15,1
GP,M,19,R,GT3,T,3,3,other,services,reputation,father,1.0,1.4142135623730951,0.0,no,no,no,yes,yes,yes,no,yes,2.0,5,3,1.0,1.4142135623730951,5,0.0,10,10,11,1
GP,F,18,U,GT3,T,1,4,other,teacher,home,mother,1.0,1.4142135623730951,0.0,yes,yes,no,no,no,yes,no,yes,1.7320508075688772,4,4,1.0,1.4142135623730951,5,1.4142135623730951,10,10,11,1
GP,F,18,U,GT3,T,2,1,services,other,course,mother,1.4142135623730951,1.4142135623730951,0.0,no,yes,no,yes,yes,yes,yes,no,2.23606797749979,3,3,1.0,1.4142135623730951,1,1.4142135623730951,12,12,15,1
GP,F,17,U,GT3,T,2,3,other,other,course,father,1.4142135623730951,1.4142135623730951,0.0,no,no,no,yes,yes,yes,yes,yes,2.0,2,1,1.0,1.0,3,1.4142135623730951,11,12,14,1
GP,F,17,R,GT3,T,4,4,teacher,teacher,course,mother,1.0,1.0,0.0,no,no,no,yes,yes,yes,yes,no,2.0,4,4,1.0,1.0,5,1.4142135623730951,15,16,17,2
GP,F,18,U,GT3,T,4,3,other,other,course,mother,1.0,1.7320508075688772,0.0,no,yes,no,yes,yes,yes,yes,yes,2.0,3,4,1.0,1.0,5,1.4142135623730951,14,15,17,2
GP,F,18,U,LE3,T,4,3,health,services,course,mother,1.4142135623730951,1.0,0.0,no,yes,no,no,yes,yes,yes,no,1.7320508075688772,2,4,1.0,2.0,1,2.8284271247461903,12,12,15,1
GP,F,17,R,GT3,T,3,4,at_home,services,course,father,1.0,1.7320508075688772,0.0,no,yes,no,yes,no,yes,yes,no,2.0,3,4,1.4142135623730951,2.23606797749979,5,1.4142135623730951,15,15,17,2
GP,F,18,U,GT3,T,3,3,at_home,other,course,father,1.0,1.4142135623730951,0.0,no,yes,no,no,yes,yes,yes,no,2.0,1,4,1.0,1.0,3,2.8284271247461903,11,12,14,1
GP,M,19,U,GT3,T,4,2,health,other,course,mother,1.4142135623730951,1.4142135623730951,0.0,no,yes,no,yes,yes,yes,yes,yes,2.23606797749979,4,4,1.0,1.0,1,3.0,11,10,10,0
GP,F,18,U,GT3,T,4,4,teacher,other,course,mother,1.0,1.4142135623730951,0.0,no,yes,no,no,yes,yes,yes,no,2.0,4,4,1.7320508075688772,1.7320508075688772,5,0.0,12,11,13,1
GP,F,18,U,GT3,T,3,4,other,other,course,mother,1.0,1.0,0.0,no,yes,no,yes,yes,yes,yes,yes,2.23606797749979,4,4,1.0,1.0,1,2.0,11,12,14,1
GP,F,17,U,GT3,T,4,4,health,health,course,mother,1.0,1.0,0.0,no,no,no,yes,yes,yes,yes,no,2.23606797749979,3,4,1.0,1.4142135623730951,5,1.4142135623730951,14,15,17,2
GP,F,17,U,GT3,A,4,3,services,services,course,mother,1.0,1.4142135623730951,0.0,no,yes,no,no,yes,yes,yes,yes,2.23606797749979,2,2,1.0,1.4142135623730951,5,3.7416573867739413,15,14,17,2
GP,F,17,U,LE3,A,3,3,services,other,home,mother,1.0,1.4142135623730951,0.0,yes,yes,no,no,yes,yes,yes,no,2.23606797749979,3,3,1.0,1.0,5,0.0,12,12,13,1
GP,F,17,U,LE3,T,2,1,other,other,home,father,1.0,1.4142135623730951,0.0,no,no,no,yes,yes,yes,yes,no,2.0,2,3,1.4142135623730951,1.4142135623730951,2,1.4142135623730951,11,12,14,1
GP,M,18,U,LE3,T,4,4,other,other,reputation,father,1.0,1.0,0.0,no,yes,no,no,yes,yes,yes,no,2.0,2,5,1.7320508075688772,2.0,5,1.4142135623730951,8,9,11,1
GP,F,19,U,GT3,T,1,1,other,other,course,other,1.7320508075688772,1.7320508075688772,0.0,no,no,no,yes,yes,no,no,yes,1.0,5,5,2.0,1.7320508075688772,5,3.4641016151377544,10,10,11,1
GP,F,19,U,LE3,A,1,1,other,other,course,other,1.7320508075688772,1.4142135623730951,1.4142135623730951,no,yes,no,no,no,yes,yes,yes,2.23606797749979,3,4,1.0,1.0,4,1.4142135623730951,8,8,9,0
GP,F,18,U,GT3,T,2,2,other,other,course,mother,1.0,1.0,0.0,no,yes,no,yes,yes,yes,yes,yes,2.0,3,5,1.4142135623730951,2.0,5,1.4142135623730951,10,10,10,0
GP,F,17,U,GT3,T,2,2,other,other,course,mother,1.0,1.4142135623730951,0.0,no,yes,no,no,yes,yes,no,yes,2.0,2,2,1.0,1.0,3,2.0,14,13,13,1
GP,F,17,R,LE3,T,2,2,services,services,course,mother,1.0,1.7320508075688772,0.0,no,yes,no,yes,yes,yes,yes,no,1.7320508075688772,3,2,1.4142135623730951,1.4142135623730951,3,0.0,11,11,10,0
GP,F,17,U,GT3,T,3,1,services,services,course,father,1.0,1.7320508075688772,0.0,no,yes,no,no,no,yes,yes,no,1.7320508075688772,4,3,1.4142135623730951,1.7320508075688772,5,0.0,17,18,17,2
GP,F,17,U,LE3,T,0,2,at_home,at_home,home,father,1.4142135623730951,1.7320508075688772,0.0,no,no,no,no,yes,yes,yes,no,1.7320508075688772,3,3,1.4142135623730951,1.7320508075688772,2,0.0,14,14,15,1
GP,F,18,U,GT3,T,1,1,other,other,home,mother,1.4142135623730951,1.7320508075688772,0.0,no,no,no,yes,yes,yes,yes,no,2.0,5,5,1.0,1.4142135623730951,2,0.0,14,14,14,1
GP,M,18,U,GT3,T,4,4,other,other,course,mother,1.0,1.7320508075688772,0.0,no,no,no,yes,yes,yes,yes,no,2.0,3,3,1.4142135623730951,1.4142135623730951,3,0.0,13,14,13,1
GP,M,17,U,GT3,T,3,3,other,services,reputation,mother,1.0,1.0,0.0,no,no,no,yes,no,yes,yes,no,2.0,3,5,1.7320508075688772,2.23606797749979,5,0.0,17,18,17,2
GP,M,17,R,GT3,T,2,2,services,other,course,mother,2.0,1.0,0.0,no,yes,no,no,yes,yes,yes,no,2.0,4,5,2.23606797749979,2.23606797749979,4,1.4142135623730951,11,10,10,0
GP,F,17,U,GT3,T,4,4,teacher,services,course,mother,1.0,1.7320508075688772,0.0,no,yes,no,yes,yes,yes,yes,no,2.23606797749979,4,4,1.0,1.7320508075688772,4,0.0,13,12,13,1
GP,F,17,U,GT3,T,4,4,teacher,teacher,course,mother,1.4142135623730951,1.7320508075688772,0.0,no,yes,no,no,no,yes,yes,yes,2.0,3,3,1.0,1.4142135623730951,4,2.0,15,14,15,1
GP,F,17,U,GT3,T,3,3,at_home,other,course,mother,1.0,1.0,0.0,no,yes,yes,yes,yes,yes,yes,no,2.0,2,5,1.4142135623730951,2.23606797749979,5,1.4142135623730951,11,12,11,1
GP,M,18,U,LE3,T,2,2,other,other,course,mother,1.0,2.0,0.0,no,yes,yes,yes,yes,yes,yes,no,2.0,5,5,1.4142135623730951,2.0,5,0.0,11,11,12,1
GP,M,19,R,GT3,T,3,2,at_home,services,home,other,1.0,1.0,0.0,no,yes,no,no,no,yes,no,yes,2.23606797749979,3,4,1.4142135623730951,1.4142135623730951,5,0.0,11,10,10,0
GP,F,18,U,GT3,T,2,2,at_home,other,course,mother,2.0,1.4142135623730951,0.0,no,no,no,yes,yes,yes,no,yes,2.0,2,5,1.0,1.0,2,1.4142135623730951,10,9,10,0
GP,F,17,R,GT3,T,2,4,at_home,other,course,father,1.0,1.7320508075688772,0.0,no,yes,no,no,yes,yes,yes,yes,2.0,4,3,1.0,1.0,5,0.0,15,15,15,1
GP,M,18,U,GT3,T,2,2,other,other,reputation,mother,1.0,1.0,0.0,no,no,no,no,no,yes,yes,no,2.23606797749979,4,2,1.0,1.4142135623730951,5,2.449489742783178,15,14,15,1
GP,F,18,U,GT3,T,3,3,services,services,home,mother,1.0,1.4142135623730951,0.0,no,no,no,yes,yes,yes,yes,no,2.23606797749979,3,4,1.0,1.0,4,2.8284271247461903,10,11,12,1
GP,F,18,U,LE3,T,2,2,other,other,home,other,1.0,1.4142135623730951,0.0,no,no,no,yes,no,yes,yes,yes,2.0,3,3,1.0,1.0,2,0.0,10,9,12,1
GP,F,18,R,GT3,T,2,2,at_home,other,course,mother,1.4142135623730951,2.0,0.0,no,no,no,yes,yes,yes,no,no,2.0,4,4,1.0,1.0,4,2.449489742783178,14,13,14,1
GP,F,17,U,GT3,T,3,4,services,other,course,mother,1.0,1.7320508075688772,0.0,no,no,no,no,yes,yes,yes,no,2.0,4,5,1.0,1.7320508075688772,5,2.8284271247461903,11,13,14,1
GP,F,17,U,GT3,T,3,2,other,other,home,mother,1.0,1.4142135623730951,0.0,no,yes,no,no,yes,yes,yes,yes,2.0,3,2,1.4142135623730951,1.7320508075688772,2,0.0,12,13,15,1
GP,F,18,U,LE3,T,3,3,services,services,home,mother,1.0,2.0,0.0,no,yes,no,no,yes,yes,yes,no,2.23606797749979,3,3,1.0,1.0,1,2.0,14,14,15,1
GP,F,17,R,GT3,A,3,2,other,other,home,mother,1.0,1.4142135623730951,0.0,no,yes,no,no,yes,yes,yes,no,2.0,3,3,1.4142135623730951,1.7320508075688772,2,0.0,14,14,16,2
GP,M,18,U,GT3,T,4,4,teacher,services,home,father,1.0,1.4142135623730951,0.0,no,yes,no,yes,yes,yes,yes,no,2.0,3,3,1.4142135623730951,1.4142135623730951,2,0.0,12,12,13,1
GP,M,18,U,LE3,T,3,4,services,other,home,mother,1.0,1.4142135623730951,0.0,no,no,no,yes,yes,yes,yes,yes,2.0,3,3,1.0,1.7320508075688772,5,2.449489742783178,16,16,17,2
GP,F,17,U,GT3,A,2,2,at_home,at_home,home,father,1.0,1.4142135623730951,0.0,no,yes,no,no,yes,yes,yes,yes,1.7320508075688772,3,1,1.0,1.4142135623730951,4,4.242640687119285,10,12,14,1
GP,F,18,U,GT3,T,2,3,at_home,other,course,mother,1.0,1.7320508075688772,0.0,no,yes,no,no,yes,yes,yes,no,2.0,3,3,1.0,1.4142135623730951,3,0.0,11,12,14,1
